24/05 12:21:00 FINE sim.Admin|Log for simulation 7 started
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.0016796159999999997
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.0024310547348864505
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.0038982337136774115
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.0034484864182909945
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.002299199834170843
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.002380380265603948
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.0036758952819549535
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 0.0030555864831169734
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.0029209588400711294
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.004870159882372917
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.002298497589412755
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.003108551373951186
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.002216331806631043
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0021979993745249215
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.0030287995102886273
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 0.0033696036395880983
24/05 12:22:30 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.005086404639157739
24/05 12:22:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
24/05 12:22:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 60
24/05 12:22:30 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
24/05 12:22:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11431022098206164 Cmp ID: 851428509 Cmp Bid: 5405
24/05 12:22:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13066987699028446 Cmp ID: 851428509 Cmp Bid: 761
24/05 12:22:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.12362823262560296 Cmp ID: 851428509 Cmp Bid: 3184
24/05 12:22:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10921921227987143 Cmp ID: 851428509 Cmp Bid: 3759
24/05 12:22:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.18011869470122555 Cmp ID: 851428509 Cmp Bid: 4098
24/05 12:22:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12977090408486383 Cmp ID: 851428509 Cmp Bid: 7870
24/05 12:22:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.15502292829274772 Cmp ID: 851428509 Cmp Bid: 11327
24/05 12:22:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10512884881528461 Cmp ID: 851428509 Cmp Bid: 4445
24/05 12:22:40 INFO sim.Simulation|***** START OF TIME 10 *****
24/05 12:22:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1319293616 at price 1.515
24/05 12:22:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1319293616 at price 1.515
24/05 12:22:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1543034288 at price 1.201
24/05 12:22:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1543034288 at price 1.201
24/05 12:22:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #368424358 at price 2.857
24/05 12:22:40 INFO demand.CampaignImpl|Applied daily limit for campaign #368424358 at price 2.857
24/05 12:22:40 INFO agents.DemandAgent|Day 10 : Auction pending campaign: CampaignImpl [id=851428509, reachImps=12986, dayStart=11, dayEnd=13, targetSegment=[OLD], videoCoef=2.7360218482787455, mobileCoef=1.5509345851478469, budgetMillis=0, advertiser=null]
24/05 12:22:40 INFO demand.CampaignImpl|Campaign 611418267 ended for advertiser DummyAdnetwork. Stats CampaignStats [tartgetedImps=775.0228650619966, otherImps=0.0, cost=5.2545173240993666E-5] Reach 775 ERR 0.9999906262965919 Budget 0.495 Revenue 0.494995360016813
24/05 12:22:40 FINE agents.DemandAgent|Day 10 :Quality Ratings... Quality Retings DummyAdnetwork: 0.7963016251049535DummyAdnetwork-7: 0.7545566884180557DummyAdnetwork-6: 0.4205084619293675adv1: 0.9056125313373213DummyAdnetwork-5: 1.1314253915807355DummyAdnetwork-4: 0.22313373759719327DummyAdnetwork-3: 0.4335861683181558DummyAdnetwork-2: 1.1741465803329918
24/05 12:22:40 FINE agents.DemandAgent|Day 10 :Reporting campaign auction results... CampaignImpl [id=851428509, reachImps=12986, dayStart=11, dayEnd=13, targetSegment=[OLD], videoCoef=2.7360218482787455, mobileCoef=1.5509345851478469, budgetMillis=5553, advertiser=DummyAdnetwork-5]
24/05 12:22:40 FINE agents.DemandAgent|Day 10 :Reporting UCS auction results... DummyAdnetwork[efday=10, level=0.6561000000000001, price=0.10232328172087375] DummyAdnetwork-7[efday=10, level=0.7290000000000001, price=0.12239149998210798] adv1[efday=10, level=0.47829690000000014, price=0.0] DummyAdnetwork-6[efday=10, level=0.9, price=0.1686909116856983] DummyAdnetwork-5[efday=10, level=1.0, price=0.1926767778174549] DummyAdnetwork-4[efday=10, level=0.5904900000000002, price=0.07333508220099504] DummyAdnetwork-3[efday=10, level=0.5314410000000002, price=0.054937455610794085] DummyAdnetwork-2[efday=10, level=0.81, price=0.13835619316404235] 
24/05 12:22:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@fa0784f event: tau.tac.adx.messages.UserClassificationServiceNotification@6cbc937f
24/05 12:22:40 INFO agents.DemandAgent|Day 10 :Notifying new campaign opportunity: CampaignImpl [id=1350020766, reachImps=3092, dayStart=12, dayEnd=16, targetSegment=[HIGH_INCOME, YOUNG], videoCoef=2.9805440710519853, mobileCoef=1.8327031482720155, budgetMillis=0, advertiser=null]
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 6.058544459423416E-7
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 1.960911546683378E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 5.526320069837205E-5
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 1.7287415318652407E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 7.924721531976276E-6
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 7.682627129289932E-7
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 4.939237610355028E-6
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 3.50820545915584E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.0017481674534299662
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 7.613713318697982E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 1.2112549771086722E-6
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 3.9080971469961323E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0015363676074682303
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 9.561959492322799E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 2.864698548426115E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 7.303876887185352E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 8.376570447670516E-9
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 4.2248568025256625E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 1.526801584030577E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 4.2997002556194325E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.0010863315346569813
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 5.816126822658041E-6
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 2.4944597246577457E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 3.4455107216289113E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0017525756732081107
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 2.0663579316952804E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.0010412445475788156
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 3.9642015433885396E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 7.020139228156823E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 4.937380160559209E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 9.558065357527191E-6
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 4.5734173302524326E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 5.137337194604482E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 9.752231512257076E-5
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.0013057654367233079
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 4.5185708611427777E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 0.002365643624496689
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 5.903712449501515E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 3.032884594410642E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 8.681136240861444E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.0010638083896526958
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 3.035904366597454E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 5.104316156232484E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0037770641319359566
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.002759253926175811
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 4.1822009318430556E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 8.341435883793126E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 6.44632048987666E-5
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 1.2119856053242924E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 4.5708095463191765E-6
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 1.4987632642918068E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.001009970409593113
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 3.663334259557555E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 4.2800373973340695E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 2.728245328470665E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0013679217882095124
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 1.9337417814477254E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 7.869310311603979E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 2.5197452053533627E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 3.1638536343079536E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 4.6232893815801543E-4
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.0013885075480331026
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.0021956227003193485
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.0012736927695611475
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.0016033502412143312
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.0018063104503917007
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 0.002084320839453676
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.0011150214135148108
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.0018660788508484659
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.0014024714474067028
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.0017736815260234358
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.0028301478764930455
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.001579861326071068
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.00177614482505813
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 0.0021669570409006715
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.002215378683832492
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.0011195964558807243
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.0016291231309052514
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.0016796159999999997
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.001050442883007507
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.001094431969999527
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.0018297341476736294
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=video] to 0.001195086734151283
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.0011077748427001078
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.0017207977497198555
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.0010181296512364818
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.0010289496930659795
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.0012313904846025486
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0016562921151634829
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.0015447639795413345
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 0.0014277809418334706
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.0012360642658632217
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.0011690563138085544
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.0015534330534695809
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.0010077695999999997
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.0012697693508919839
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.0011063106773186668
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.001998466666457548
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.0014226066834151824
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, FEMALE], adType=text] to 0.0026379815661093436
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=text] to 0.0013633991522160728
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.001767273575187118
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.0011058241706692602
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=text] to 0.0016961929777769625
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, FEMALE, LOW_INCOME], adType=video] to 0.0016279871870740522
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=video] to 0.0014547890422449482
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.003080490392057441
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, LOW_INCOME, YOUNG], adType=text] to 0.002379172390303525
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.0014870042256304805
24/05 12:22:40 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, LOW_INCOME, MALE], adType=video] to 0.0012545092107975992
